job,sex,year,count,perc
Laundry / Dry Cleaning,men,1850,303,5.6046740391000006e-05
Laundry / Dry Cleaning,men,1860,1805,0.00021400369011100002
Laundry / Dry Cleaning,men,1870,7018,0.000534540266046
Laundry / Dry Cleaning,men,1880,16074,0.0008780112264610001
Laundry / Dry Cleaning,men,1900,48646,0.0016384767669640002
Laundry / Dry Cleaning,men,1910,40805,0.0010481929338770001
Laundry / Dry Cleaning,men,1920,54781,0.0013046679036570002
Laundry / Dry Cleaning,men,1930,95031,0.001950146865876
Laundry / Dry Cleaning,men,1940,53970,0.001037260723007
Laundry / Dry Cleaning,men,1950,143430,0.002361340708768
Laundry / Dry Cleaning,men,1960,132711,0.001527037297032
Laundry / Dry Cleaning,men,1970,141238,0.001292656625268
Laundry / Dry Cleaning,men,1980,113516,0.0008833734862720001
Laundry / Dry Cleaning,men,1990,161794,0.001084950619605
Laundry / Dry Cleaning,men,2000,157827,0.0009387627354940001
Laundry / Dry Cleaning,women,1850,0,0.0
Laundry / Dry Cleaning,women,1860,601,7.125552230200001e-05
Laundry / Dry Cleaning,women,1870,4030,0.000306953159328
Laundry / Dry Cleaning,women,1880,39807,0.002174380545709
Laundry / Dry Cleaning,women,1900,31145,0.0010490144905460001
Laundry / Dry Cleaning,women,1910,73802,0.0018958150938850002
Laundry / Dry Cleaning,women,1920,99415,0.002367674187073
Laundry / Dry Cleaning,women,1930,187559,0.0038489292548420004
Laundry / Dry Cleaning,women,1940,175984,0.0033822733199490003
Laundry / Dry Cleaning,women,1950,307130,0.005056393863793
Laundry / Dry Cleaning,women,1960,504340,0.005803181276498001
Laundry / Dry Cleaning,women,1970,416819,0.0038148645682300002
Laundry / Dry Cleaning,women,1980,286070,0.0022261765144820003
Laundry / Dry Cleaning,women,1990,318990,0.0021390681863840003
Laundry / Dry Cleaning,women,2000,275642,0.0016395321328860001
Lawyer / Judge,men,1850,24369,0.0045076007148820004
Lawyer / Judge,men,1860,35027,0.004152857204170001
Lawyer / Judge,men,1870,44027,0.0033534061403880005
Lawyer / Judge,men,1880,65815,0.0035950173491060004
Lawyer / Judge,men,1900,98163,0.003306290237132
Lawyer / Judge,men,1910,111097,0.0028538436558010003
Lawyer / Judge,men,1920,121497,0.002893580553305
Lawyer / Judge,men,1930,158729,0.0032573040573460003
Lawyer / Judge,men,1940,168630,0.0032409352551540003
Lawyer / Judge,men,1950,173840,0.0028619916949880002
Lawyer / Judge,men,1960,211203,0.00243020441595
Lawyer / Judge,men,1970,281466,0.0025760693983750004
Lawyer / Judge,men,1980,481261,0.0037451390762280002
Lawyer / Judge,men,1990,628376,0.0042137343198450005
Lawyer / Judge,men,2000,699931,0.004163223911100001
Lawyer / Judge,women,1850,0,0.0
Lawyer / Judge,women,1860,100,1.1856160116e-05
Lawyer / Judge,women,1870,0,0.0
Lawyer / Judge,women,1880,0,0.0
Lawyer / Judge,women,1900,402,1.3540016863e-05
Lawyer / Judge,women,1910,1258,3.2315321916000006e-05
Lawyer / Judge,women,1920,1110,2.64358331e-05
Lawyer / Judge,women,1930,2529,5.1898027210000004e-05
Lawyer / Judge,women,1940,4735,9.1002955779e-05
Lawyer / Judge,women,1950,5909,9.728203477700001e-05
Lawyer / Judge,women,1960,9565,0.000110059541003
Lawyer / Judge,women,1970,17728,0.00016225248624800003
Lawyer / Judge,women,1980,85744,0.0006672537457880001
Lawyer / Judge,women,1990,213279,0.0014301963187680002
Lawyer / Judge,women,2000,310186,0.0018450015388490001
Librarian,men,1850,0,0.0
Librarian,men,1860,100,1.1856160116e-05
Librarian,men,1870,302,2.3002445190000002e-05
Librarian,men,1880,298,1.6277674846e-05
Librarian,men,1900,805,2.7113715360000002e-05
Librarian,men,1910,0,0.0
Librarian,men,1920,1313,3.1270494468e-05
Librarian,men,1930,2022,4.1493796369000005e-05
Librarian,men,1940,4836,9.2944095913e-05
Librarian,men,1950,6517,0.000107291761828
Librarian,men,1960,12953,0.00014904351642600002
Librarian,men,1970,24742,0.000226446920958
Librarian,men,1980,38669,0.000300919424051
Librarian,men,1990,50193,0.00033658186613700003
Librarian,men,2000,38871,0.00023120661414900002
Librarian,women,1850,0,0.0
Librarian,women,1860,0,0.0
Librarian,women,1870,201,1.5309574447e-05
Librarian,women,1880,399,2.1794604912000002e-05
Librarian,women,1900,2813,9.4746436407e-05
Librarian,women,1910,0,0.0
Librarian,women,1920,12916,0.000307608306596
Librarian,women,1930,29830,0.0006121463628610001
Librarian,women,1940,31267,0.0006009270154940001
Librarian,women,1950,55246,0.000909535165562
Librarian,women,1960,103011,0.0011852946553380002
Librarian,women,1970,146646,0.0013421524198090002
Librarian,women,1980,209578,0.001630921178565
Librarian,women,1990,257080,0.0017239150109890002
Librarian,women,2000,188810,0.0011230511388330001
Library Attendant,men,1850,0,0.0
Library Attendant,men,1860,0,0.0
Library Attendant,men,1870,303,2.3078612227e-05
Library Attendant,men,1880,0,0.0
Library Attendant,men,1900,402,1.3540016863e-05
Library Attendant,men,1910,0,0.0
Library Attendant,men,1920,303,7.216267954e-06
Library Attendant,men,1930,0,0.0
Library Attendant,men,1940,7096,0.000136379508809
Library Attendant,men,1950,2879,4.7398033190000006e-05
Library Attendant,men,1960,10059,0.00011574374521200001
Library Attendant,men,1970,32563,0.000298027285069
Library Attendant,men,1980,35398,0.00027546473331500004
Library Attendant,men,1990,41915,0.00028107164184500003
Library Attendant,men,2000,52874,0.00031449714482600005
Library Attendant,women,1850,0,0.0
Library Attendant,women,1860,0,0.0
Library Attendant,women,1870,302,2.3002445190000002e-05
Library Attendant,women,1880,0,0.0
Library Attendant,women,1900,1307,4.4021895621e-05
Library Attendant,women,1910,0,0.0
Library Attendant,women,1920,3028,7.211504741100001e-05
Library Attendant,women,1930,1518,3.1151129025e-05
Library Attendant,women,1940,28746,0.000552475388985
Library Attendant,women,1950,12268,0.00020197258464100002
Library Attendant,women,1960,36750,0.000422863369772
Library Attendant,women,1970,136732,0.0012514162313690001
Library Attendant,women,1980,151852,0.001181701527868
Library Attendant,women,1990,149378,0.00100169198892
Library Attendant,women,2000,205979,0.0012251731927630002
Lithographer,men,1850,808,0.000149457974378
Lithographer,men,1860,600,7.1136960701e-05
Lithographer,men,1870,1207,9.193361372400001e-05
Lithographer,men,1880,3493,0.000190798383353
Lithographer,men,1900,8239,0.000277502982424
Lithographer,men,1910,7054,0.000181202131002
Lithographer,men,1920,11407,0.000271669863219
Lithographer,men,1930,14663,0.00030090184775800004
Lithographer,men,1940,28115,0.000540348067951
Lithographer,men,1950,30018,0.0004941973464110001
Lithographer,men,1960,28588,0.00032894742898100003
Lithographer,men,1970,32552,0.00029792660945100004
Lithographer,men,1980,22554,0.00017551363340300002
Lithographer,men,1990,41137,0.000275854565921
Lithographer,men,2000,0,0.0
Lithographer,women,1850,0,0.0
Lithographer,women,1860,0,0.0
Lithographer,women,1870,101,7.692870742000001e-06
Lithographer,women,1880,0,0.0
Lithographer,women,1900,202,6.8036900650000005e-06
Lithographer,women,1910,252,6.4733395250000005e-06
Lithographer,women,1920,404,9.621690605e-06
Lithographer,women,1930,506,1.0383709675000002e-05
Lithographer,women,1940,606,1.1646840803000002e-05
Lithographer,women,1950,1051,1.730299857e-05
Lithographer,women,1960,1992,2.2920920614e-05
Lithographer,women,1970,5615,5.1390326618e-05
Lithographer,women,1980,6041,4.7010634893e-05
Lithographer,women,1990,14706,9.8614805319e-05
Lithographer,women,2000,0,0.0
Locomotive Engineer,men,1850,505,9.341123398600001e-05
Locomotive Engineer,men,1860,2206,0.00026154689218
Locomotive Engineer,men,1870,11876,0.0009045597320560001
Locomotive Engineer,men,1880,16461,0.0008991503545330001
Locomotive Engineer,men,1900,52563,0.001770407727294
Locomotive Engineer,men,1910,106301,0.002730644701974
Locomotive Engineer,men,1920,113014,0.002691548866649
Locomotive Engineer,men,1930,114256,0.0023446662700330003
Locomotive Engineer,men,1940,69930,0.001343999302573
Locomotive Engineer,men,1950,78796,0.0012972474551210002
Locomotive Engineer,men,1960,79088,0.000910024984723
Locomotive Engineer,men,1970,66515,0.0006087671549420001
Locomotive Engineer,men,1980,87426,0.0006803429508690001
Locomotive Engineer,men,1990,55052,0.000369165120526
Locomotive Engineer,men,2000,57211,0.00034029383350300005
Locomotive Engineer,women,1850,0,0.0
Locomotive Engineer,women,1860,0,0.0
Locomotive Engineer,women,1870,0,0.0
Locomotive Engineer,women,1880,0,0.0
Locomotive Engineer,women,1900,100,3.368163398e-06
Locomotive Engineer,women,1910,252,6.4733395250000005e-06
Locomotive Engineer,women,1920,403,9.597874539000001e-06
Locomotive Engineer,women,1930,506,1.0383709675000002e-05
Locomotive Engineer,women,1940,202,3.882280267000001e-06
Locomotive Engineer,women,1950,189,3.111576336e-06
Locomotive Engineer,women,1960,198,2.2782842770000003e-06
Locomotive Engineer,women,1970,800,7.3218630970000004e-06
Locomotive Engineer,women,1980,1480,1.1517255362e-05
Locomotive Engineer,women,1990,1520,1.0192744735000001e-05
Locomotive Engineer,women,2000,2324,1.3823265963e-05
Locomotive Fireman,men,1850,0,0.0
Locomotive Fireman,men,1860,1709,0.000202621776398
Locomotive Fireman,men,1870,8755,0.00066684240941
Locomotive Fireman,men,1880,10872,0.0005938620165530001
Locomotive Fireman,men,1900,45919,0.00154662695108
Locomotive Fireman,men,1910,71293,0.001831364265038
Locomotive Fireman,men,1920,93545,0.002227873880499
Locomotive Fireman,men,1930,64215,0.0013177666339640002
Locomotive Fireman,men,1940,50255,0.000965861360658
Locomotive Fireman,men,1950,60293,0.000992625778106
Locomotive Fireman,men,1960,40442,0.000465345317016
Locomotive Fireman,men,1970,13918,0.000127382113244
Locomotive Fireman,men,1980,0,0.0
Locomotive Fireman,men,1990,0,0.0
Locomotive Fireman,men,2000,0,0.0
Locomotive Fireman,women,1850,0,0.0
Locomotive Fireman,women,1860,0,0.0
Locomotive Fireman,women,1870,0,0.0
Locomotive Fireman,women,1880,0,0.0
Locomotive Fireman,women,1900,0,0.0
Locomotive Fireman,women,1910,252,6.4733395250000005e-06
Locomotive Fireman,women,1920,0,0.0
Locomotive Fireman,women,1930,0,0.0
Locomotive Fireman,women,1940,0,0.0
Locomotive Fireman,women,1950,55,9.054851773146593e-07
Locomotive Fireman,women,1960,0,0.0
Locomotive Fireman,women,1970,100,9.152328872317398e-07
Locomotive Fireman,women,1980,0,0.0
Locomotive Fireman,women,1990,0,0.0
Locomotive Fireman,women,2000,0,0.0
Longshoreman,men,1850,1314,0.000243054181105
Longshoreman,men,1860,2207,0.00026166545378100004
Longshoreman,men,1870,6423,0.0004892208789990001
Longshoreman,men,1880,10575,0.000577638964777
Longshoreman,men,1900,26726,0.000900175349954
Longshoreman,men,1910,70023,0.0017987406888580002
Longshoreman,men,1920,84361,0.0020091471316770002
Longshoreman,men,1930,63693,0.001307054585643
Longshoreman,men,1940,68299,0.001312652772293
Longshoreman,men,1950,71535,0.0011777069483490002
Longshoreman,men,1960,64546,0.000742697661642
Longshoreman,men,1970,57690,0.000527997852643
Longshoreman,men,1980,31467,0.000244873969242
Longshoreman,men,1990,20427,0.000136978418894
Longshoreman,men,2000,0,0.0
Longshoreman,women,1850,0,0.0
Longshoreman,women,1860,0,0.0
Longshoreman,women,1870,0,0.0
Longshoreman,women,1880,0,0.0
Longshoreman,women,1900,101,3.401845032e-06
Longshoreman,women,1910,252,6.4733395250000005e-06
Longshoreman,women,1920,505,1.2027113257e-05
Longshoreman,women,1930,0,0.0
Longshoreman,women,1940,449,8.629424951e-06
Longshoreman,women,1950,1266,2.0842622445e-05
Longshoreman,women,1960,398,4.579581528e-06
Longshoreman,women,1970,601,5.500549652e-06
Longshoreman,women,1980,522,4.062167093000001e-06
Longshoreman,women,1990,563,3.775339004e-06
Longshoreman,women,2000,0,0.0
Loom Fixer,men,1850,0,0.0
Loom Fixer,men,1860,100,1.1856160116e-05
Loom Fixer,men,1870,100,7.6167037050000005e-06
Loom Fixer,men,1880,299,1.6332297916e-05
Loom Fixer,men,1900,7435,0.000250422948698
Loom Fixer,men,1910,12595,0.00032353853699700004
Loom Fixer,men,1920,18167,0.000432666468405
Loom Fixer,men,1930,18704,0.00038382787700100003
Loom Fixer,men,1940,23235,0.00044655832683
Loom Fixer,men,1950,32712,0.000538549656733
Loom Fixer,men,1960,30085,0.00034617263890100004
Loom Fixer,men,1970,25537,0.00023372302241200002
Loom Fixer,men,1980,0,0.0
Loom Fixer,men,1990,0,0.0
Loom Fixer,men,2000,0,0.0
Loom Fixer,women,1850,0,0.0
Loom Fixer,women,1860,0,0.0
Loom Fixer,women,1870,0,0.0
Loom Fixer,women,1880,0,0.0
Loom Fixer,women,1900,101,3.401845032e-06
Loom Fixer,women,1910,0,0.0
Loom Fixer,women,1920,0,0.0
Loom Fixer,women,1930,505,1.0363188509e-05
Loom Fixer,women,1940,0,0.0
Loom Fixer,women,1950,1016,1.672678073e-05
Loom Fixer,women,1960,398,4.579581528e-06
Loom Fixer,women,1970,300,2.7456986610000004e-06
Loom Fixer,women,1980,0,0.0
Loom Fixer,women,1990,0,0.0
Loom Fixer,women,2000,0,0.0
Lumberman,men,1850,7986,0.001477192306169
Lumberman,men,1860,16948,0.002009382016623
Lumberman,men,1870,27120,0.0020656500449110003
Lumberman,men,1880,50575,0.002762561762987
Lumberman,men,1900,108406,0.0036512912140680004
Lumberman,men,1910,144577,0.0037138730499000003
Lumberman,men,1920,177099,0.00421780144703
Lumberman,men,1930,147613,0.00302919078314
Lumberman,men,1940,161252,0.0030991359293370004
Lumberman,men,1950,202339,0.0033311811871390004
Lumberman,men,1960,163385,0.0018799872563360002
Lumberman,men,1970,108184,0.000990135546722
Lumberman,men,1980,135143,0.0010516732712160001
Lumberman,men,1990,137894,0.000924683120139
Lumberman,men,2000,132973,0.0007909299247070001
Lumberman,women,1850,0,0.0
Lumberman,women,1860,101,1.1974721718e-05
Lumberman,women,1870,0,0.0
Lumberman,women,1880,500,2.7311534977000003e-05
Lumberman,women,1900,302,1.0171853464000001e-05
Lumberman,women,1910,503,1.2920991195e-05
Lumberman,women,1920,1109,2.6412017034e-05
Lumberman,women,1930,1010,2.0726377019000002e-05
Lumberman,women,1940,824,1.5836628418000002e-05
Lumberman,women,1950,1710,2.8152357331000002e-05
Lumberman,women,1960,1596,1.8364352058e-05
Lumberman,women,1970,4105,3.757031002e-05
Lumberman,women,1980,4223,3.2863087428e-05
Lumberman,women,1990,4953,3.3213595182e-05
Lumberman,women,2000,4596,2.7337233377000003e-05
Machinist,men,1850,23644,0.004373495477971
Machinist,men,1860,38635,0.0045806274611900006
Machinist,men,1870,51649,0.003933951296816
Machinist,men,1880,84404,0.004610405596504
Machinist,men,1900,263131,0.008862682032811
Machinist,men,1910,471039,0.012099981653733001
Machinist,men,1920,818495,0.019493330822802
Machinist,men,1930,655648,0.013454661029748
Machinist,men,1940,503033,0.009667896484647
Machinist,men,1950,522212,0.008597367734833
Machinist,men,1960,572045,0.006582227928212001
Machinist,men,1970,422413,0.003866062695942
Machinist,men,1980,555009,0.004319040798149001
Machinist,men,1990,612731,0.004108822812349
Machinist,men,2000,546426,0.0032501686435470003
Machinist,women,1850,0,0.0
Machinist,women,1860,403,4.7780325271e-05
Machinist,women,1870,0,0.0
Machinist,women,1880,99,5.407683925000001e-06
Machinist,women,1900,1207,4.0653732223000005e-05
Machinist,women,1910,3273,8.4076350265e-05
Machinist,women,1920,6660,0.0001586149986
Machinist,women,1930,8597,0.000176420458649
Machinist,women,1940,4600,8.840836253100001e-05
Machinist,women,1950,7161,0.000117894170086
Machinist,women,1960,11652,0.000134073577812
Machinist,women,1970,17829,0.00016317687146400001
Machinist,women,1980,32900,0.000256025473927
Machinist,women,1990,30893,0.000207160831004
Machinist,women,2000,33788,0.00020097268089
Mail Carrier,men,1850,808,0.000149457974378
Mail Carrier,men,1860,1907,0.00022609697343000003
Mail Carrier,men,1870,2312,0.000176098189669
Mail Carrier,men,1880,9171,0.000500948174559
Mail Carrier,men,1900,26923,0.00090681063185
Mail Carrier,men,1910,84376,0.002167438475403
Mail Carrier,men,1920,97076,0.002311968409036
Mail Carrier,men,1930,111722,0.0022926656369960004
Mail Carrier,men,1940,123474,0.002373072642441
Mail Carrier,men,1950,168099,0.002767475505843
Mail Carrier,men,1960,230874,0.002656548507019
Mail Carrier,men,1970,262603,0.002403429018857
Mail Carrier,men,1980,261261,0.002033114630511
Mail Carrier,men,1990,279346,0.0018732253098640002
Mail Carrier,men,2000,269004,0.0016000489833730002
Mail Carrier,women,1850,0,0.0
Mail Carrier,women,1860,0,0.0
Mail Carrier,women,1870,0,0.0
Mail Carrier,women,1880,0,0.0
Mail Carrier,women,1900,302,1.0171853464000001e-05
Mail Carrier,women,1910,504,1.2946679050000001e-05
Mail Carrier,women,1920,908,2.1624987797e-05
Mail Carrier,women,1930,506,1.0383709675000002e-05
Mail Carrier,women,1940,2323,4.4646223078e-05
Mail Carrier,women,1950,2689,4.4269993487e-05
Mail Carrier,women,1960,6875,7.9107092984e-05
Mail Carrier,women,1970,27746,0.000253940516891
Mail Carrier,women,1980,41965,0.00032656866302
Mail Carrier,women,1990,98128,0.0006580221417390001
Mail Carrier,women,2000,137492,0.0008178091583090001
Manager / Owner,men,1850,224003,0.041434448805279
Manager / Owner,men,1860,365479,0.043331775433893
Manager / Owner,men,1870,493343,0.037576474561466004
Manager / Owner,men,1880,629424,0.034381071183528004
Manager / Owner,men,1900,1277509,0.043028590553965004
Manager / Owner,men,1910,2160453,0.055497403959659006
Manager / Owner,men,1920,2171254,0.051710728254092
Manager / Owner,men,1930,2864304,0.05877885604189
Manager / Owner,men,1940,2930996,0.056331425423212005
Manager / Owner,men,1950,3890801,0.064055684243291
Manager / Owner,men,1960,4254695,0.048956589525341
Manager / Owner,men,1970,4393393,0.040209777601337
Manager / Owner,men,1980,6783518,0.052788857472548
Manager / Owner,men,1990,8899765,0.059679626877948005
Manager / Owner,men,2000,11270779,0.067039146186587
Manager / Owner,women,1850,1717,0.000317598195553
Manager / Owner,women,1860,21688,0.002571364006168
Manager / Owner,women,1870,18179,0.001384640566609
Manager / Owner,women,1880,35500,0.0019391189834120001
Manager / Owner,women,1900,88545,0.002982340281439
Manager / Owner,women,1910,117876,0.003027981626607
Manager / Owner,women,1920,150882,0.0035934156484840004
Manager / Owner,women,1930,219900,0.004512604263936001
Manager / Owner,women,1940,347927,0.0066868818153350005
Manager / Owner,women,1950,561469,0.009243670127666
Manager / Owner,women,1960,862923,0.009929211636316
Manager / Owner,women,1970,997653,0.009130848356454
Manager / Owner,women,1980,2683545,0.020883157459915
Manager / Owner,women,1990,4957672,0.033244924460730005
Manager / Owner,women,2000,7154236,0.042553746556235006
Mason,men,1850,51032,0.009439528896626
Mason,men,1860,67738,0.008031125740031
Mason,men,1870,88049,0.006706431445591
Mason,men,1880,96139,0.005251407322430001
Mason,men,1900,149652,0.005040523889524
Mason,men,1910,183629,0.004717035173506
Mason,men,1920,125934,0.0029992524375080003
Mason,men,1930,164810,0.0033820932639350002
Mason,men,1940,147647,0.0028376585875450003
Mason,men,1950,169569,0.0027916766551280003
Mason,men,1960,236678,0.0027233321532280003
Mason,men,1970,235386,0.002154330083939
Mason,men,1980,279192,0.002172652404766
Mason,men,1990,307451,0.002061690501182
Mason,men,2000,264638,0.0015740798012740002
Mason,women,1850,0,0.0
Mason,women,1860,200,2.3712320233e-05
Mason,women,1870,301,2.2926278153000003e-05
Mason,women,1880,400,2.1849227982000002e-05
Mason,women,1900,504,1.6975543529000002e-05
Mason,women,1910,252,6.4733395250000005e-06
Mason,women,1920,504,1.2003297191000001e-05
Mason,women,1930,505,1.0363188509e-05
Mason,women,1940,1411,2.7118304246000003e-05
Mason,women,1950,819,1.3483497458e-05
Mason,women,1960,1096,1.2611108932000002e-05
Mason,women,1970,3402,3.1136222823e-05
Mason,women,1980,3882,3.0209449537000003e-05
Mason,women,1990,5004,3.3555588591e-05
Mason,women,2000,3111,1.8504380556000003e-05
Mathematician,men,1850,0,0.0
Mathematician,men,1860,0,0.0
Mathematician,men,1870,0,0.0
Mathematician,men,1880,0,0.0
Mathematician,men,1900,100,3.368163398e-06
Mathematician,men,1910,0,0.0
Mathematician,men,1920,0,0.0
Mathematician,men,1930,505,1.0363188509e-05
Mathematician,men,1940,0,0.0
Mathematician,men,1950,1618,2.6637727579e-05
Mathematician,men,1960,5874,6.758910024600001e-05
Mathematician,men,1970,6907,6.3215135521e-05
Mathematician,men,1980,5543,4.3135234102000005e-05
Mathematician,men,1990,4668,3.1302455544e-05
Mathematician,men,2000,0,0.0
Mathematician,women,1850,0,0.0
Mathematician,women,1860,0,0.0
Mathematician,women,1870,0,0.0
Mathematician,women,1880,0,0.0
Mathematician,women,1900,0,0.0
Mathematician,women,1910,0,0.0
Mathematician,women,1920,0,0.0
Mathematician,women,1930,0,0.0
Mathematician,women,1940,0,0.0
Mathematician,women,1950,669,1.1013992429e-05
Mathematician,women,1960,3187,3.6671171686e-05
Mathematician,women,1970,1902,1.7407729515e-05
Mathematician,women,1980,1321,1.0279928603e-05
Mathematician,women,1990,1952,1.3089630081e-05
Mathematician,women,2000,0,0.0
Meat Cutter,men,1850,19314,0.0035725635113150003
Meat Cutter,men,1860,35620,0.004223164233664
Meat Cutter,men,1870,42303,0.0032220941685060004
Meat Cutter,men,1880,77217,0.004217829592736
Meat Cutter,men,1900,107334,0.003615184502433
Meat Cutter,men,1910,15115,0.000388271932252
Meat Cutter,men,1920,125634,0.002992107617752
Meat Cutter,men,1930,131935,0.0027074599525350003
Meat Cutter,men,1940,146170,0.0028092718154880004
Meat Cutter,men,1950,173515,0.002856641100759
Meat Cutter,men,1960,200374,0.0023056006763230003
Meat Cutter,men,1970,214449,0.001962707774339
Meat Cutter,men,1980,281687,0.0021920683183660004
Meat Cutter,men,1990,257308,0.0017254439227
Meat Cutter,men,2000,269489,0.001602933787156
Meat Cutter,women,1850,0,0.0
Meat Cutter,women,1860,202,2.3949443436e-05
Meat Cutter,women,1870,101,7.692870742000001e-06
Meat Cutter,women,1880,399,2.1794604912000002e-05
Meat Cutter,women,1900,603,2.0310025294000002e-05
Meat Cutter,women,1910,0,0.0
Meat Cutter,women,1920,1312,3.1246678403e-05
Meat Cutter,women,1930,1010,2.0726377019000002e-05
Meat Cutter,women,1940,987,1.8969359525000002e-05
Meat Cutter,women,1950,3651,6.0107752406000004e-05
Meat Cutter,women,1960,9559,0.00010999050208500001
Meat Cutter,women,1970,17125,0.00015673363193800002
Meat Cutter,women,1980,61267,0.00047677546234400003
Meat Cutter,women,1990,76033,0.0005098585266470001
Meat Cutter,women,2000,94222,0.0005604370764420001
Mechanic,men,1850,29113,0.005385111396133
Mechanic,men,1860,39053,0.004630186210479
Mechanic,men,1870,29052,0.0022128047605000003
Mechanic,men,1880,30222,0.0016508184201880001
Mechanic,men,1900,44014,0.0014824634383330002
Mechanic,men,1910,40551,0.001041668218641
Mechanic,men,1920,119593,0.002848234763915
Mechanic,men,1930,211814,0.004346670120789001
Mechanic,men,1940,429926,0.008262837754299
Mechanic,men,1950,858091,0.014127066932492001
Mechanic,men,1960,1414733,0.016278605815212
Mechanic,men,1970,1218050,0.011147994182926
Mechanic,men,1980,1700996,0.013237030609394
Mechanic,men,1990,1821648,0.012215521751749002
Mechanic,men,2000,2232570,0.013279435840396
Mechanic,women,1850,101,1.8682246797e-05
Mechanic,women,1860,200,2.3712320233e-05
Mechanic,women,1870,0,0.0
Mechanic,women,1880,0,0.0
Mechanic,women,1900,402,1.3540016863e-05
Mechanic,women,1910,252,6.4733395250000005e-06
Mechanic,women,1920,1312,3.1246678403e-05
Mechanic,women,1930,2021,4.1473275204000004e-05
Mechanic,women,1940,9456,0.00018173684263
Mechanic,women,1950,12727,0.00020952927003
Mechanic,women,1960,32085,0.00036918561140500004
Mechanic,women,1970,36966,0.00033832498909400004
Mechanic,women,1980,65886,0.000512720193775
Mechanic,women,1990,78010,0.000523115800557
Mechanic,women,2000,90507,0.000538340074267
Mechanic - Airplane,men,1850,0,0.0
Mechanic - Airplane,men,1860,0,0.0
Mechanic - Airplane,men,1870,0,0.0
Mechanic - Airplane,men,1880,0,0.0
Mechanic - Airplane,men,1900,0,0.0
Mechanic - Airplane,men,1910,0,0.0
Mechanic - Airplane,men,1920,1007,2.3982778316000003e-05
Mechanic - Airplane,men,1930,9603,0.00019706475100700002
Mechanic - Airplane,men,1940,31726,0.0006097486325380001
Mechanic - Airplane,men,1950,73763,0.001214387329713
Mechanic - Airplane,men,1960,121473,0.0013977274045280002
Mechanic - Airplane,men,1970,157173,0.001438498985848
Mechanic - Airplane,men,1980,119283,0.000928251872538
Mechanic - Airplane,men,1990,180131,0.001207914014488
Mechanic - Airplane,men,2000,202371,0.0012037126318350001
Mechanic - Airplane,women,1850,0,0.0
Mechanic - Airplane,women,1860,0,0.0
Mechanic - Airplane,women,1870,0,0.0
Mechanic - Airplane,women,1880,0,0.0
Mechanic - Airplane,women,1900,0,0.0
Mechanic - Airplane,women,1910,0,0.0
Mechanic - Airplane,women,1920,0,0.0
Mechanic - Airplane,women,1930,506,1.0383709675000002e-05
Mechanic - Airplane,women,1940,505,9.705700669e-06
Mechanic - Airplane,women,1950,1239,2.0398111539e-05
Mechanic - Airplane,women,1960,3689,4.2447427784000005e-05
Mechanic - Airplane,women,1970,5511,5.0438484415e-05
Mechanic - Airplane,women,1980,4303,3.3485641772e-05
Mechanic - Airplane,women,1990,9653,6.473063482600001e-05
Mechanic - Airplane,women,2000,13018,7.743170237400001e-05
Mechanic - Automobile,men,1850,0,0.0
Mechanic - Automobile,men,1860,0,0.0
Mechanic - Automobile,men,1870,0,0.0
Mechanic - Automobile,men,1880,0,0.0
Mechanic - Automobile,men,1900,0,0.0
Mechanic - Automobile,men,1910,0,0.0
Mechanic - Automobile,men,1920,197967,0.004714795109313
Mechanic - Automobile,men,1930,434751,0.008921597163942
Mechanic - Automobile,men,1940,418084,0.008035243878407
Mechanic - Automobile,men,1950,695009,0.011442188138186002
Mechanic - Automobile,men,1960,727963,0.008376296251702001
Mechanic - Automobile,men,1970,989179,0.00905329152159
Mechanic - Automobile,men,1980,1431954,0.011143364787009
Mechanic - Automobile,men,1990,1586352,0.010637684866632
Mechanic - Automobile,men,2000,1829579,0.010882425610590002
Mechanic - Automobile,women,1850,0,0.0
Mechanic - Automobile,women,1860,0,0.0
Mechanic - Automobile,women,1870,0,0.0
Mechanic - Automobile,women,1880,0,0.0
Mechanic - Automobile,women,1900,0,0.0
Mechanic - Automobile,women,1910,0,0.0
Mechanic - Automobile,women,1920,707,1.6837958560000003e-05
Mechanic - Automobile,women,1930,1517,3.1130607859e-05
Mechanic - Automobile,women,1940,1313,2.5234821740000002e-05
Mechanic - Automobile,women,1950,6934,0.000114156985809
Mechanic - Automobile,women,1960,3488,4.0134624048e-05
Mechanic - Automobile,women,1970,15418,0.000141110606553
Mechanic - Automobile,women,1980,18996,0.00014782552895800002
Mechanic - Automobile,women,1990,31606,0.00021194203297500002
Mechanic - Automobile,women,2000,36084,0.000214629401481
Mechanic - Office Machines,men,1850,0,0.0
Mechanic - Office Machines,men,1860,0,0.0
Mechanic - Office Machines,men,1870,0,0.0
Mechanic - Office Machines,men,1880,0,0.0
Mechanic - Office Machines,men,1900,100,3.368163398e-06
Mechanic - Office Machines,men,1910,0,0.0
Mechanic - Office Machines,men,1920,3027,7.2091231346e-05
Mechanic - Office Machines,men,1930,6070,0.00012456347377000002
Mechanic - Office Machines,men,1940,0,0.0
Mechanic - Office Machines,men,1950,18600,0.0003062186236
Mechanic - Office Machines,men,1960,30580,0.000351868349596
Mechanic - Office Machines,men,1970,72912,0.000667314602738
Mechanic - Office Machines,men,1980,82521,0.000642172587659
Mechanic - Office Machines,men,1990,125662,0.000842658348027
